Wavelength (nm),A3 Abs,B1 Abs,A3 Transmittance,A3 Transmittance (%),B1 Transmittance,B1 Transmittance (%)
1072.234985,0.07258538902,0.1397192478,0.8460861988043906,84.60861988043906,0.724904427330617,72.4904427330617
1073.345947,0.07254698873,0.1396885514,0.8461610129988489,84.61610129988489,0.7249556661641849,72.4955666164185
1074.457031,0.07271062583,0.1395854056,0.8458422494463304,84.58422494463304,0.725127865019363,72.5127865019363
1075.567993,0.07274319232,0.1395837963,0.845778824554857,84.57788245548569,0.7251305520220395,72.51305520220394
1076.678955,0.0726756826,0.1396448463,0.8459103084491096,84.59103084491096,0.7250286255397407,72.50286255397407
1077.790039,0.07261209935,0.1395462006,0.8460341637277871,84.60341637277871,0.7251933273320066,72.51933273320066
1078.901001,0.07272084802,0.139531672,0.845822340700564,84.5822340700564,0.7252175878751389,72.52175878751389
1080.011963,0.07262213528,0.1395868957,0.8460146133031446,84.60146133031446,0.7251253770504317,72.51253770504317
1081.123047,0.07254821807,0.139507547,0.8461586178081413,84.61586178081413,0.7252578747334627,72.52578747334627
1082.234009,0.07266484946,0.1395423859,0.8459314092907607,84.59314092907607,0.7251996972198376,72.51996972198376
1083.344971,0.07270202786,0.1395554841,0.8458589952227059,84.5858995222706,0.7251778257297988,72.51778257297988
1084.456055,0.07251120359,0.1395059824,0.8462307381257366,84.62307381257365,0.7252604875700566,72.52604875700565
1085.567017,0.07256014645,0.1394806057,0.8461353774416539,84.61353774416538,0.7253028672370905,72.53028672370905
1086.677979,0.0726396665,0.1394358426,0.8459804628140752,84.59804628140752,0.7253776286705818,72.53776286705818
1087.789063,0.07254527509,0.1395498514,0.8461643517891848,84.61643517891848,0.7251872311811647,72.51872311811647
1088.900024,0.07267280668,0.1394888461,0.8459159101284554,84.59159101284554,0.7252891053098863,72.52891053098864
1090.010986,0.07270777971,0.1394563615,0.8458477926354142,84.58477926354142,0.7253433579164201,72.53433579164201
1091.121948,0.07264538854,0.139497444,0.8459693166854464,84.59693166854464,0.7252747466161178,72.52747466161178
1092.233032,0.07272017747,0.1395000815,0.8458236466499417,84.58236466499417,0.7252703419865051,72.52703419865051
1093.343994,0.07266833633,0.1394734234,0.8459246174913367,84.59246174913368,0.7253148622913137,72.53148622913137
1094.454956,0.07264260203,0.139373228,0.8459747445912138,84.59747445912139,0.7254822178520867,72.54822178520867
1095.56604,0.07258553803,0.1393611282,0.8460859085053237,84.60859085053237,0.7255024306624959,72.55024306624959
1096.677002,0.07271613926,0.1394944787,0.8458315114272535,84.58315114272536,0.7252796987042468,72.52796987042468
1097.787964,0.07273465395,0.1393775344,0.8457954530036004,84.57954530036004,0.7254750241131294,72.54750241131293
1098.899048,0.07267776132,0.1394321322,0.8459062595685887,84.59062595685887,0.7253838259693336,72.53838259693336
1100.01001,0.07267277688,0.1394579709,0.8459159681726997,84.59159681726996,0.7253406699581663,72.53406699581663
1101.120972,0.07262861729,0.1394387037,0.8460019863081267,84.60019863081267,0.7253728499520309,72.5372849952031
1102.232056,0.07259172201,0.1393571645,0.8460738610552552,84.60738610552552,0.7255090521767611,72.5509052176761
1103.343018,0.07270763069,0.1394961923,0.845848082872258,84.5848082872258,0.7252768369666666,72.52768369666666
1104.453979,0.07259692252,0.1394124031,0.8460637297056425,84.60637297056425,0.7254167794046307,72.54167794046307
1105.565063,0.0726210624,0.1394522339,0.8460167032981073,84.60167032981073,0.7253502517214218,72.53502517214217
1106.676025,0.07264783233,0.1395832896,0.8459645564003726,84.59645564003726,0.725131398046754,72.5131398046754
1107.786987,0.0725575164,0.139534384,0.8461405015801832,84.61405015801832,0.7252130591877174,72.52130591877174
1108.897949,0.07264936715,0.1394955516,0.845961566721525,84.5961566721525,0.7252779069439091,72.52779069439092
1110.009033,0.07270520926,0.1396153569,0.845852798952518,84.5852798952518,0.7250778579982465,72.50778579982466
1111.119995,0.07259046286,0.1396683007,0.8460763140807733,84.60763140807734,0.724989470881036,72.4989470881036
1112.230957,0.07262601703,0.1397035718,0.8460070516078303,84.60070516078304,0.7249305934629656,72.49305934629656
1113.342041,0.07262048125,0.1396067142,0.8460178353938547,84.60178353938547,0.7250922875915744,72.50922875915744
1114.453003,0.07270205766,0.1396261752,0.8458589371823709,84.58589371823709,0.725059796492931,72.5059796492931
1115.563965,0.07270793617,0.1396363825,0.8458474879082595,84.58474879082594,0.7250427554845889,72.50427554845888
1116.675049,0.07255497575,0.139628768,0.8461454515697479,84.61454515697478,0.7250554677954528,72.50554677954528
1117.786011,0.07265674323,0.1396836936,0.845947198988422,84.5947198988422,0.7249637751995927,72.49637751995927
1118.896973,0.07253184915,0.1395944655,0.8461905108307904,84.61905108307904,0.7251127381464834,72.51127381464833
1120.008057,0.07263002545,0.1396237463,0.8459992432287754,84.59992432287754,0.7250638515816733,72.50638515816733
1121.119019,0.0726922676,0.1395620853,0.8458780051268866,84.58780051268866,0.7251668032377301,72.516680323773
1122.22998,0.07256430387,0.1397500783,0.8461272775844138,84.61272775844138,0.724852968300823,72.4852968300823
1123.341064,0.07252368331,0.1398447156,0.8462064215125299,84.620642151253,0.7246950324828608,72.46950324828609
1124.452026,0.07268565893,0.1396292448,0.8458908769715953,84.58908769715953,0.7250546717773783,72.50546717773783
1125.562988,0.07264599949,0.1398049295,0.845968126606797,84.5968126606797,0.7247614254741889,72.47614254741889
1126.67395,0.07254457474,0.1397143304,0.8461657163280087,84.61657163280087,0.7249126352755952,72.49126352755952
1127.785034,0.07268847525,0.139507696,0.8458853915423082,84.58853915423083,0.7252576259082777,72.52576259082777
1128.895996,0.07259297371,0.1397780329,0.8460714225505772,84.60714225505772,0.7248063125787175,72.48063125787175
1130.006958,0.07242476195,0.1397144347,0.8463991880051865,84.63991880051866,0.7249124611808694,72.49124611808693
1131.118042,0.07254243642,0.1396434158,0.8461698825737345,84.61698825737345,0.7250310136777441,72.50310136777442
1132.229004,0.07280299813,0.1392639875,0.8456623620918392,84.56623620918393,0.725664725371087,72.5664725371087
1133.339966,0.07294664532,0.1392050982,0.8453826971653514,84.53826971653514,0.7257631304554949,72.57631304554948
1134.45105,0.07245384902,0.1397042871,0.846342501933799,84.6342501933799,0.7249293994749044,72.49293994749044
1135.562012,0.07212930173,0.1400305033,0.84697520816338,84.697520816338,0.7243850800561816,72.43850800561816
1136.672974,0.07241390646,0.1395217478,0.8464203446008524,84.64203446008524,0.7252341602400179,72.52341602400179
1137.784058,0.07268703729,0.1392538548,0.8458881922948436,84.58881922948436,0.7256816563454536,72.56816563454535
1138.89502,0.07268819958,0.1391646117,0.8458859284713036,84.58859284713036,0.725830791869285,72.5830791869285
1140.005981,0.07276143134,0.1391471028,0.845743305215749,84.57433052157491,0.7258600548589406,72.58600548589406
1141.116943,0.07262806594,0.1392894238,0.8460030603339563,84.60030603339564,0.725622224980473,72.5622224980473
1142.228027,0.07269187272,0.13906762,0.8458787742374151,84.5878774237415,0.7259929109547437,72.59929109547437
1143.338989,0.07289276272,0.1390764564,0.8454875896875892,84.54875896875892,0.7259781396445778,72.59781396445779
1144.449951,0.07282905281,0.1392134726,0.8456116296919686,84.56116296919686,0.7257491358679174,72.57491358679175
1145.561035,0.07258915156,0.1392378658,0.8460788687103895,84.60788687103896,0.7257083735571066,72.57083735571067
1146.671997,0.07265196741,0.1393382996,0.8459565016941533,84.59565016941532,0.7255405675506693,72.55405675506694
1147.782959,0.07256966084,0.1392131895,0.8461168407709699,84.611684077097,0.7257496089562386,72.57496089562386
1148.894043,0.07265695184,0.1391753107,0.8459467926443164,84.59467926443163,0.725812910988197,72.5812910988197
1150.005005,0.07244424522,0.1393038332,0.8463612177921166,84.63612177921166,0.7255981500546549,72.5598150054655
1151.115967,0.07258049399,0.1390434057,0.8460957352844496,84.60957352844495,0.726033390170943,72.6033390170943
1152.227051,0.07256941497,0.1393801421,0.8461173197888142,84.61173197888142,0.7254706680468667,72.54706680468666
1153.338013,0.07261622697,0.1392896324,0.846026122891245,84.60261228912451,0.7256218764502336,72.56218764502336
1154.448975,0.07245241106,0.139294371,0.846345304199841,84.6345304199841,0.7256139592115657,72.56139592115657
1155.560059,0.07256440073,0.1393100321,0.8461270888740285,84.61270888740286,0.7255877933071955,72.55877933071955
1156.671021,0.07244620472,0.139379397,0.846357399090443,84.6357399090443,0.7254719127061496,72.54719127061496
1157.781982,0.07256066799,0.1392914206,0.8461343613265565,84.61343613265565,0.7256188887208882,72.56188887208882
1158.892944,0.07247446477,0.1393042207,0.8463023274161754,84.63023274161753,0.7255975026387437,72.55975026387436
1160.004028,0.07260264456,0.1392543912,0.8460525824799393,84.60525824799393,0.725680760051772,72.56807600517719
1161.11499,0.07251352817,0.1393669397,0.8462262086512288,84.62262086512288,0.7254927224360694,72.54927224360695
1162.225952,0.07257608324,0.139247328,0.8461043283839957,84.61043283839957,0.7256925623431637,72.56925623431637
1163.337036,0.07239793986,0.1392548829,0.8464514633556744,84.64514633556745,0.7256799384502031,72.56799384502031
1164.447998,0.07256326824,0.1393373013,0.846129295284094,84.6129295284094,0.7255422353314293,72.55422353314293
1165.55896,0.07241977751,0.1393435746,0.8464089022667176,84.64089022667176,0.725531755089516,72.5531755089516
1166.670044,0.07255445421,0.1392259151,0.8461464676981635,84.61464676981635,0.7257283435147004,72.57283435147004
1167.781006,0.07252089679,0.1393832564,0.8462118509590935,84.62118509590934,0.7254654657583393,72.54654657583393
1168.891968,0.07242794335,0.1391382217,0.8463929877778611,84.63929877778611,0.7258748984775345,72.58748984775345
1170.003052,0.07246226072,0.1391965002,0.846326109576594,84.63261095765941,0.725777498985204,72.57774989852041
1171.114014,0.07244036347,0.139273867,0.8463687826530036,84.63687826530037,0.7256482178550817,72.56482178550817
1172.224976,0.0725049004,0.1390822679,0.8462430200958195,84.62430200958195,0.725968425052507,72.5968425052507
1173.33606,0.07236390561,0.139209941,0.8465177996108073,84.65177996108073,0.7257550375456412,72.57550375456412
1174.447021,0.07256803662,0.1391676366,0.8461200051732872,84.61200051732872,0.7258257364103563,72.58257364103564
1175.557983,0.07242008299,0.1392310262,0.8464083069082424,84.64083069082425,0.7257198026548357,72.57198026548357
1176.668945,0.0725870356,0.1391925067,0.8460829909672426,84.60829909672427,0.7257841728111192,72.57841728111191
1177.780029,0.07246442884,0.1392886639,0.84632188448956,84.632188448956,0.7256234946277611,72.56234946277611
1178.890991,0.07247526199,0.1392451078,0.8463007738884417,84.63007738884417,0.7256962722377455,72.56962722377455
1180.001953,0.07253010571,0.1392272115,0.8461939078008347,84.61939078008346,0.7257261771670733,72.57261771670733
1181.113037,0.07228727639,0.1392913461,0.8466671768756976,84.66671768756976,0.725619013195442,72.56190131954419
1182.223999,0.07252496481,0.1392683387,0.8462039245617871,84.6203924561787,0.725657454966633,72.5657454966633
1183.334961,0.07222946733,0.1393945664,0.8467798844816097,84.67798844816097,0.7254465732604557,72.54465732604557
1184.446045,0.07255543768,0.139180094,0.8461445515818897,84.61445515818897,0.7258049169612801,72.58049169612801
1185.557007,0.07230944932,0.1392787546,0.8466239513372532,84.66239513372533,0.725640051372614,72.5640051372614
1186.667969,0.0723759532,0.1393250525,0.846494317023882,84.6494317023882,0.7255626987437634,72.55626987437634
1187.779053,0.07243470103,0.1392862797,0.8463798178926681,84.63798178926682,0.7256274781835206,72.56274781835205
1188.890015,0.07224490494,0.139469251,0.8467497850310662,84.67497850310663,0.725321830646646,72.53218306466461
1190.000977,0.07238800079,0.1391584426,0.8464708350883687,84.64708350883687,0.7258411022801412,72.58411022801413
1191.112061,0.07216842473,0.1393336207,0.8468989126542895,84.68989126542895,0.7255483842515249,72.5548384251525
1192.223022,0.07236900926,0.1392887086,0.8465078517404965,84.65078517404964,0.725623419942565,72.5623419942565
1193.333984,0.0723432675,0.1393900961,0.8465580279427535,84.65580279427535,0.7254540404990275,72.54540404990276
1194.444946,0.07223206758,0.1394027621,0.84677481457422,84.677481457422,0.7254328832721447,72.54328832721447
1195.55603,0.07238760591,0.1393794268,0.8464716047379252,84.64716047379251,0.7254718629264192,72.54718629264192
1196.666992,0.07218533009,0.1394555867,0.8468659468834873,84.68659468834872,0.725344651961264,72.53446519612639
1197.777954,0.07227064669,0.1395242214,0.8466995974827022,84.66995974827022,0.7252300295540786,72.52300295540786
1198.889038,0.07235127687,0.1393735409,0.8465424156468754,84.65424156468754,0.7254816951576624,72.54816951576623
1200.0,0.07211787254,0.1395856142,0.8469974980343311,84.69974980343311,0.7251275167265739,72.51275167265739
